country,country_name,oecd_member,eu_member,election_date,party,party_name,party_abbrev,party_fam,percent_vote,absol_seats,total_seats,percent_uncoded,bonds_positive,bonds_negative,anti_imperialism,milit_positive,milit_negative,peace,intl_positive,ec_eu_positive,intl_negative,ec_eu_negative,freedom_hr,democracy,constit_positive,constit_negative,decentralize,centralize,gvmt_efficiency,corruption,polit_authority,free_market,incentives,regulation,econ_planning,state_collab,protect_positive,protect_negative,econ_goals,demand_side,econ_growth,infrastruct_tech,controlled_econ,nationalization,econ_orthodoxy,marxism,anti_growth,environ,culture,equality,welfare_state,welfare_less,education,education_less,nation_positive,nation_negative,moralism,moralism_negative,law_and_order,civic_mind,multiculture,multiculture_negative,labor_positive,labor_negative,agriculture,white_collar,marginalized_general,demographic_groups,axis_position,plan_eco,mark_eco,welfare,int_peace
95,Serbia,Non-member,Non-member,2020-06-21,95071,Aleksandar Vučić — For Our Children,NA,Nationalist,63.02,188,250,0,0.407,0,0,2.033,0,1.22,4.878,0,0,0,0,0,0,0,0,0,0,0,0.407,0,8.943,1.626,0,0,0,0.8130000000000001,0,0,2.846,28.049,0,0,2.439,0,0,0,8.13,0,19.919,0,3.252,0,5.285,0,1.626,0,2.439,0.407,0,0,3.252,0,2.033,0,0,0,-9.756,1.626,2.439,19.919,1.22
95,Serbia,Non-member,Non-member,2020-06-21,95093,Academician Muamer Zukorlic - Straight ahead - Party of Justice and Reconciliation (SPP) - Democratic Party of Macedonians (DPM),NA,Ethnic and Regional,1.038,4,250,2.597,0.649,0,0,0,0,0.649,3.247,0,0,0,3.247,0.649,0,0,0,0,0.649,1.299,33.117,1.948,0,0.649,0,0,0,0,0,0,1.299,8.442,0,0,0,0,0,0,0,8.442,0,0,0,0,0,12.987,6.494,0,9.74,0,0.649,0,3.247,0,0,0,0,0,46.104,0.649,1.948,8.442,0.649
95,Serbia,Non-member,Non-member,2020-06-21,95730,Serbian Partiotic Alliance,SPAS,Nationalist,3.98,11,250,0,0,0,2.679,0,0,0,2.679,0,0,0,4.018,12.054,0,0,4.018,0,3.571,0,0,1.339,0,4.018,0,0,0.446,0,0,0,0.446,2.679,0,0,0,0.893,0,0,8.482,2.232,10.268,0,5.804,0,19.196,0,4.464,1.339,4.018,2.679,0,0,0.893,0,0.893,0.893,0,0,-3.125,4.018,1.339,12.5,0
95,Serbia,Non-member,Non-member,2020-06-21,95902,Alliance of Vojvodina Hungarians,VMSZ,Ethnic and Regional,2.319,9,250,0,0,0,0,0.578,0,0,1.734,4.624,0,0,1.734,2.89,0,0,4.046,0,1.734,0,1.156,1.734,1.156,0.578,0,0,0,0.578,0,0,3.468,17.919,0,0,0,0,1.156,5.202,8.671,1.156,5.78,0,0,0,4.624,0.578,1.156,0,6.936,0.578,8.671,0,2.312,0,8.671,0,0,0.578,6.936,0.578,1.734,6.936,0
95,Serbia,Non-member,Non-member,2020-06-21,95952,Party of Democratic Action,SDA,Ethnic and Regional,0.796,3,250,7.609,0,0,0,0,0,1.087,1.087,0,0,0,4.348,8.696,1.087,0,0,0,0,0,35.87,0,0,0,0,0,0,0,0,0,1.087,0,0,0,0,0,0,0,0,3.261,0,0,0,0,0,30.435,0,0,3.261,0,2.174,0,0,0,0,0,0,0,33.696,0,0,3.261,1.087
95,Serbia,Non-member,Non-member,2020-06-21,95955,Party for Democratic Activity,PVD/PDD,Ethnic and Regional,0.009,3,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,Slovakia,Non-member,Non-member,1990-06-09,96111,Green Party of Slovakia,SZ,Ecological,3.49,6,150,1.765,0,0,0,0,4.706,0.588,2.941,0,0,0,2.941,7.059,0,0,0.588,0,0.588,0,0,1.176,1.176,0,0,0,0,0,0.588,0,0,6.471,0,0,0,0,14.706,17.647,2.941,2.353,11.176,0,2.941,0,0.588,0.588,2.941,0,1.176,1.765,0.588,0,0,0,8.235,0,0,0,-17.647,0,1.176,13.529,5.294
96,Slovakia,Non-member,Non-member,1990-06-09,96220,Party of the Democratic Left,SDľ,Social Democratic,13.35,22,150,3.774,0.629,0.629,0.629,0.629,1.258,1.258,5.031,0,1.258,0,9.434,8.176,5.66,0,3.774,1.887,0,0,0,0,0,0.629,0.629,0,2.516,0,1.887,0,0.629,3.145,1.258,1.887,0.629,0.629,0.629,7.547000000000001,6.918,5.031,5.031,0,3.145,0,0,0,0,0,0,0,1.258,0,1.258,0,0.629,0,0.629,6.289,-16.352,2.516,0.629,10.063,3.145
96,Slovakia,Non-member,Non-member,1990-06-09,96420,Democratic Party,DS,Liberal,4.4,7,150,3.209,0,0,0,0,0,0,7.487,0,0,0,6.417,8.556000000000001,0.535,0,1.604,0.535,0,0,1.07,2.139,0.535,0.535,0,0,0,0,1.07,0,0,4.813,0.535,0.535,0.535,0,0,8.556000000000001,3.743,3.209,11.23,0.535,7.487,0,2.139,0.535,6.417,0.535,0,3.743,1.604,0,0,0,7.487,0,0,0,-12.299,1.07,2.674,14.439,0
96,Slovakia,Non-member,Non-member,1990-06-09,96430,Public Against Violence,VPN,Liberal,29.35,48,150,0.27,0,0,0,0.27,1.892,0.27,2.162,0.541,0,0,10,9.73,0.27,0,7.027,0,0,0,0.27,1.622,1.081,0.811,0,0.27,0.541,0.541,2.432,0,0,2.703,1.081,0,0.27,0,2.703,12.162,5.676,2.432,4.324,0,4.054,0,1.622,0.811,1.892,0.541,0,0,1.892,0,0,0,1.351,0,2.703,5.135,-7.027,1.892,1.892,6.757000000000001,2.162
96,Slovakia,Non-member,Non-member,1990-06-09,96521,Christian Democratic Movement,KDH,Religious Democratic,19.21,31,150,0,0,0,0,0,0,1.235,4.938,2.469,0,0,4.938,1.235,1.235,0,6.173,0,0,0,0,6.173,1.235,1.235,0,0,0,0,0,0,0,2.469,1.235,0,0,0,0,7.407,2.469,1.235,0,1.235,4.938,0,2.469,0,19.753,0,0,0,0,0,2.469,0,8.642,0,0,3.704,19.753,2.469,6.173,1.235,1.235
96,Slovakia,Non-member,Non-member,1990-06-09,96710,Slovak National Party,SNS,Nationalist,13.94,22,150,1.961,0,0,0,0,0,0,0,0,0,0,5.882000000000001,0,0,0,17.647,0,0,0,0,3.922,0,0,0,0,0,1.961,1.961,0,0,0,1.961,0,0,0,0,0,1.961,1.961,5.882000000000001,0,1.961,0,39.216,0,0,0,0,0,0,5.882000000000001,1.961,0,0,0,0,3.922,39.216,1.961,3.922,7.843,0
96,Slovakia,Non-member,Non-member,1990-06-09,96952,Coalition of Coexistence and the Hungarian Christian-Democratic Movement,ESWS-MKdH,Ethnic and Regional,8.66,14,150,0,0,0,0,0,0,0,0,1.754,0,0,5.263,3.509,3.509,0,8.772,0,0,0,0,1.754,0,1.754,0,0,0,0,0,1.754,0,0,0,0,0,0,0,7.018,1.754,3.509,0,0,3.509,0,0,3.509,5.263,0,0,0,40.351,0,1.754,0,0,0,0,0,5.263,1.754,1.754,3.509,0
96,Slovakia,Non-member,Non-member,1992-06-06,96220,Party of the Democratic Left,SDľ,Social Democratic,14.702,29,150,0,0,0,0,0,0,0,1.408,2.817,0,0,5.634,0.704,5.634,0,9.155,0,3.521,1.408,0,0.704,1.408,8.451,0.704,0.704,2.113,1.408,0.704,3.521,0,3.521,0,0,0.704,0,2.113,2.113,3.521,4.225,2.817,0,2.113,0,1.408,0,0,0,1.408,3.521,0.704,0,2.113,0,2.817,0,0.704,2.113,1.408,9.155,1.408,7.042,0
96,Slovakia,Non-member,Non-member,1992-06-06,96431,Alliance of Democrats of the Slovak Republic,ADSR,Liberal,NA,NA,150,3.39,0,0,0,1.695,0,0,5.085,1.695,0,0,8.475,6.78,0,0,1.695,0,1.695,3.39,1.695,5.085,3.39,0,0,0,1.695,0,1.695,0,0,6.78,0,0,1.695,0,0,1.695,0,5.085,6.78,0,3.39,0,0,0,1.695,0,6.78,5.085,1.695,0,0,0,1.695,0,0,0,11.864,0,6.78,11.864,0
96,Slovakia,Non-member,Non-member,1992-06-06,96521,Christian Democratic Movement,KDH,Religious Democratic,8.887,18,150,1.527,0,0,0,0.382,0.763,0.382,2.29,0.763,0,0,3.817,3.817,1.145,0,4.198,0,0.763,0.382,4.962,4.198,0.763,2.672,0,0,0.763,3.435,0.763,3.435,0,8.397,0,0,4.58,0,0.763,1.145,0,1.908,4.198,0,3.053,0,8.397,0.382,5.725000000000001,0,0.382,6.489,1.145,0,0,0,1.908,0,1.527,1.527,26.336,2.672,8.779,6.107,1.145
96,Slovakia,Non-member,Non-member,1992-06-06,96710,Slovak National Party,SNS,Nationalist,7.934,15,150,0,0,0,0,0.269,0.538,0.269,2.688,1.613,0,0,2.151,0.538,2.151,0,6.989,0,2.151,0.806,2.688,2.688,1.075,2.957,9.946,0.538,1.075,6.452,0,2.957,0.538,11.559,0.806,0,1.344,0,1.075,4.301,1.613,0.269,7.258,0.269,2.151,0,9.409,0,0.269,0,0.538,2.419,0,0.538,0,0,1.344,0,0,0.269,3.495,13.71,4.032,7.527,0.806
96,Slovakia,Non-member,Non-member,1992-06-06,96711,Movement for a Democratic Slovakia,HZDS,Nationalist,37.26,74,150,1.22,0,0,0,0,0,0,0,0,0,0,4.878,3.659,2.439,0,2.439,0,1.22,6.098,0,4.878,0,7.317,2.439,0,1.22,1.22,0,6.098,4.878,2.439,0,0,0,0,0,0,0,9.756,0,0,0,0,7.317,0,8.537,0,1.22,0,1.22,1.22,13.415,0,1.22,0,0,1.22,2.439,9.756,4.878,9.756,0
96,Slovakia,Non-member,Non-member,1992-06-06,96951,Coexistence,ESWS,Ethnic and Regional,NA,NA,150,0.939,0,0,0,0,0,0,0.469,0,0,0,0.939,2.347,0.939,0,9.859,0,0,0,1.408,0.939,3.756,1.408,0.469,0,0,0,1.408,0,0.469,1.878,0,0,0.939,0,1.408,13.146,0.469,5.164,17.84,0.469,5.634,0,0,0,0.939,0,0,2.347,12.676,0,0,0,5.164,0,0,0,-15.493,1.878,1.878,23.005,0
96,Slovakia,Non-member,Non-member,1992-06-06,96952,Coalition of Coexistence and the Hungarian Christian-Democratic Movement,ESWS-MKdH,Ethnic and Regional,7.425,14,150,0,0,0,0,0,0,0,0,1.754,0,0,5.263,3.509,3.509,0,8.772,0,0,0,0,1.754,0,1.754,0,0,0,0,0,1.754,0,0,0,0,0,0,0,7.018,1.754,3.509,0,0,3.509,0,0,3.509,5.263,0,0,0,40.351,0,1.754,0,0,0,0,0,5.263,1.754,1.754,3.509,0
96,Slovakia,Non-member,Non-member,1994-09-30,96210,Workers’ Association of Slovakia,ZRS,Leftist,7.349,13,150,43.972,0.709,0,0,0,0,2.128,0.709,0.709,1.418,1.418,0,2.128,0,0,0,0,0,8.511000000000001,6.383,0,0,0,0,0,0,0,0,0,0.709,0,0,1.418,0,0,0,0,0,4.965,3.546,0,0,0,0.709,0,0,0,0.709,0,0,0.709,9.929,0,2.837,1.418,0,0,-12.057,0,0,8.511000000000001,2.128
96,Slovakia,Non-member,Non-member,1994-09-30,96221,Common Choice,SV,Social Democratic,10.416,18,150,0.943,0,0,0,0.943,0,0.943,5.66,1.887,0,0,4.717000000000001,5.66,0.943,0,3.774,0,1.887,0.943,0,0.943,0.943,2.83,0,0,0,0,1.887,0,0.943,3.774,1.887,0.943,0.943,0,0,7.547000000000001,4.717000000000001,11.321,8.491,0,3.774,0,1.887,0,0,0.943,4.717000000000001,3.774,0,0,0.943,0,2.83,0.943,0,0.943,-11.321,4.717000000000001,1.887,19.811,0.943
96,Slovakia,Non-member,Non-member,1994-09-30,96421,Democratic Union of Slovakia,DÚS,Liberal,8.571,15,150,2.878,0.719,0,0,2.878,0.24,0,3.357,1.439,0,0,3.118,2.398,0.24,0,2.398,0,1.679,0.48,2.158,2.158,4.556,1.918,0,0.959,0.24,0,1.679,0,0.48,8.873,0,0,2.398,0,0,3.837,5.276,2.878,10.312,0,8.393,0,0.48,0,3.118,0,5.995,2.158,0,0.24,0,0,1.439,0,0,2.398,2.398,1.918,4.556,13.189,0.24
96,Slovakia,Non-member,Non-member,1994-09-30,96521,Christian Democratic Movement,KDH,Religious Democratic,10.085,17,150,2.469,0,0,0,2.469,0,0,1.235,0.617,0,0,2.469,3.086,0,0,1.852,0,0.617,1.235,0.617,0.617,2.469,3.086,0,0,0,0,2.469,0,1.235,8.025,0,0,0.617,0,0,4.938,6.79,5.556,15.432,0,6.79,0,0,0,1.235,0.617,9.259,3.086,0,0,0,0,6.173,0,0,0,-6.79,3.086,1.235,20.988,0
96,Slovakia,Non-member,Non-member,1994-09-30,96710,Slovak National Party,SNS,Nationalist,5.403,9,150,3.39,0.462,0,0,3.082,0,0,4.468,0.308,2.311,0,0.77,0.77,0.154,0.154,2.157,0.462,0.616,0.154,0.77,1.233,3.698,0.462,0.154,0.308,0.308,0,2.619,0,0.924,3.544,0,0.154,3.852,0,0.154,4.468,4.622,0.924,7.55,0.77,12.789,0,4.006,0,2.619,0,3.236,0.924,0.308,3.698,0,0,9.245,0,0.77,0,-1.541,0.616,5.085,8.475,0
96,Slovakia,Non-member,Non-member,1994-09-30,96711,Movement for a Democratic Slovakia,HZDS,Nationalist,34.968,61,150,0,0.332,0,0,3.987,0,0.332,3.322,1.993,0,0,2.326,1.329,0.332,0,0.332,0,1.993,0.332,0,0.332,5.316,3.322,0,0.332,0.664,0,0.997,0,0.332,6.312,0.997,0,0.997,0,0,3.654,8.97,4.319,7.973,0,6.312,0,2.99,0,3.322,0,6.645,0.664,3.654,0.332,0,0,7.309,0,0,0.997,2.658,4.319,1.329,12.292,0.332
96,Slovakia,Non-member,Non-member,1994-09-30,96712,National Democratic Party - New Alternative,NDS,Nationalist,NA,NA,150,3.017,0.431,0,0,0.862,0,0,6.466,3.448,0,0,4.31,9.483,0.862,0,5.603,0,0.431,0,4.741,2.586,1.724,0,0.431,0,0,0,2.155,0,1.293,1.724,0,0,1.293,0,0.862,6.466,1.724,3.879,10.345,0.431,3.879,0,1.724,0.431,3.879,0,2.586,3.448,0.862,0,0,0,1.293,0,0,0.431,-2.155,0.431,3.879,14.224,0
96,Slovakia,Non-member,Non-member,1994-09-30,96951,Coexistence,ESWS,Ethnic and Regional,NA,NA,150,1.869,1.495,0,0,0,0,0,3.551,3.925,0,0,1.308,1.682,0,0,11.963,0,1.308,0,0.561,0.561,0.935,0.561,0,0,0.935,0,2.43,0,3.178,4.86,0,0,3.364,0,0.561,4.486,1.869,2.43,10.467,0.374,1.682,0,0,0,3.551,0,0,0,14.393,0,0,0,7.29,0,0,0.187,-8.224,0.561,3.925,12.897,0
96,Slovakia,Non-member,Non-member,1994-09-30,96952,Hungarian Coalition,MK,Ethnic and Regional,10.187,17,150,0.804,1.262,0,0,0.09,0,0,2.514,2.729,0,0,1.225,3.993,0.452,0,11.025,0,1.471,0.09,0.368,1.739,1.773,0.458,0.673,0,1.075,0,2.518,0,3.26,4.19,0.09,0.09,2.542,0,0.187,2.128,0.804,1.754,9.476,0.461,3.361,0,0,0.271,2.99,0,2.694,1.938,10.448,0,0.337,0,7.850000000000001,0,0.181,0.333,-5.796,1.222,4.281,11.23,0
96,Slovakia,Non-member,Non-member,1994-09-30,96953,Hungarian Christian Democratic Movement,MKdH/MKdM,Ethnic and Regional,NA,NA,150,0.542,0.271,0,0,0.271,0,0,2.981,3.252,0,0,1.355,10.298,1.355,0,5.962,0,1.084,0.271,0.542,1.626,1.355,0.8130000000000001,0,0,0.271,0,1.084,0,0.542,5.691,0.271,0.271,3.252,0,0,1.897,0.542,0.8130000000000001,7.859,0,8.401,0,0,0.8130000000000001,5.42,0,0,3.794,7.859,0,0,0,5.149,0,0.542,0.8130000000000001,-12.195,1.084,4.878,8.672,0
96,Slovakia,Non-member,Non-member,1994-09-30,96954,Hungarian Civic Party,MOS/MPP,Ethnic and Regional,NA,NA,150,0,2.02,0,0,0,0,0,1.01,1.01,0,0,1.01,0,0,0,15.152,0,2.02,0,0,3.03,3.03,0,2.02,0,2.02,0,4.04,0,6.061,2.02,0,0,1.01,0,0,0,0,2.02,10.101,1.01,0,0,0,0,0,0,8.081,2.02,9.091,0,1.01,0,11.111,0,0,0,3.03,2.02,4.04,12.121,0
96,Slovakia,Non-member,Applicant,1998-09-26,96220,Party of the Democratic Left,SDľ,Social Democratic,14.662,23,150,0.186,0.124,0,0,3.344,0.495,0.124,1.796,1.672,0,0,1.981,2.539,0.495,0.062,2.105,0.062,2.229,0.805,0.248,0.495,1.238,2.105,0,0.991,0.186,0,6.811,0,1.176,11.455,1.362,0,3.839,0,0,3.406,4.706,5.077,11.022,0.124,4.768,0,0.062,0.186,0.495,0.124,7.864,0.186,0.867,0.062,2.229,0,4.334000000000001,0,0.062,0,-6.254,3.467,4.334000000000001,16.099,0.619
96,Slovakia,Non-member,Applicant,1998-09-26,96422,Party of Civic Understanding,SOP,Liberal,8.018,13,150,0.228,0.228,0,0,1.598,0,0.228,3.653,2.968,0,0,1.598,2.74,1.826,0,2.283,0,0.913,0.457,0.685,0.685,2.511,2.055,0,0.685,0.228,0,5.708,0,2.283,2.968,0,0,0,0,0,2.968,4.795,1.826,11.872,0.457,4.11,0,0,0,2.968,0,6.164,1.37,0.685,0.228,1.37,0,2.968,0,0,6.164,-6.393,2.055,0.685,13.699,0.228
96,Slovakia,Non-member,Applicant,1998-09-26,96522,Slovak Democratic Coalition,SDK,Religious Democratic,26.331,42,150,0.196,0.049,0,0,4.358,1.077,0.147,1.028,1.273,0,0,1.665,2.253,0.196,0.392,5.044,0.049,2.791,0.049,0,1.812,2.057,1.959,0.147,0,0.147,0.098,6.072,0,0.686,8.227,0,0,5.681,0,0,1.371,6.024,2.742,11.704,0.686,3.967,0.049,0,0,1.91,0,8.668000000000001,0.49,0,0,0,0,3.428,0,0.686,0,5.191,2.106,7.493,14.447,1.224
96,Slovakia,Non-member,Applicant,1998-09-26,96710,Slovak National Party,SNS,Nationalist,9.075,14,150,2.104,0.371,0.124,0,0.124,0.248,2.97,1.98,1.361,2.104,0.124,2.599,4.455,0.124,0,4.95,0.371,4.208,0,0.371,0.248,3.094,3.218,0,0,0.743,0,5.446,0,0.619,3.094,0.743,0,0.619,0,0,1.238,7.921,2.351,3.342,0.248,3.465,0,16.213,0,8.045,0,1.361,1.98,0.371,0.866,0,0,1.733,0,0,0.866,13.861,3.96,0.866,5.693000000000001,3.342
96,Slovakia,Non-member,Applicant,1998-09-26,96711,Movement for a Democratic Slovakia,HZDS,Nationalist,27.004,43,150,0,0,0,0,2.246,0.15,0.449,2.246,2.246,0,0,0.898,0.299,0,0,1.198,0.15,3.443,0.15,0,0.15,3.293,4.79,0,0.15,1.198,0,8.683,0,0.299,14.371,0.449,0,5.838,0,0,6.138,5.24,1.048,9.431,0.15,3.892,0,1.048,0,3.743,0,6.287,0,0,0,0,0,5.389,0,0,0.15,0.749,5.24,5.988,10.479,0.599
96,Slovakia,Non-member,Applicant,1998-09-26,96952,Party of the Hungarian Coalition,SMK/MKP,Ethnic and Regional,9.128,15,150,0.156,1.092,0,0,1.56,0,0,2.028,4.056,0,0,0.78,3.276,1.092,0.312,8.736,0,1.872,0.468,0.156,0,4.056,1.248,0,0,0.156,0.156,11.076,0,2.34,5.46,0.156,0,0.936,0,0,3.588,2.652,3.588,5.928,0.156,7.176,0,0,0,0,0,4.368,0,1.56,0,0.468,0,5.46,0,0.624,0.624,-7.176,1.404,0.936,9.516,0
96,Slovakia,Member,Applicant,2002-09-20,96220,Party of the Democratic Left,SDľ,Social Democratic,1.362,0,150,0,0.932,0,0,1.399,0,0.233,0.233,4.895,0,0,0.932,2.564,0,0,5.128,0,1.399,1.399,2.797,0.233,3.263,3.263,1.166,1.399,0.466,0,1.632,0,0.233,2.797,0.932,0,0,0,0,3.497,3.03,3.497,9.324,0,5.361,0,2.564,0,0.932,0.233,4.196,3.497,0,0,6.76,0,5.828,0,1.399,7.459000000000001,-10.49,5.361,0.233,12.821,0.233
96,Slovakia,Member,Applicant,2002-09-20,96222,Communist Party of Slovakia,KSS,Leftist,6.326000000000001,11,150,0,1.429,0,0,1.071,0.714,2.143,3.929,1.786,0,0,2.143,2.857,0,0,0,0,0.357,1.786,3.929,0.714,1.429,0,0.714,0.357,2.857,0,3.571,0,0,3.571,3.571,1.429,0.357,2.857,0,0.357,2.857,1.071,6.071,0,5,0,9.643,0,1.071,0,2.5,0.714,1.071,0,1.429,0,1.786,0,0,3.571,-7.143,4.286,1.071,7.143,2.857
96,Slovakia,Member,Applicant,2002-09-20,96423,Direction-Social Democracy,Smer,Social Democratic,13.464,25,150,0,0,0,0,2.215,0,0,0,2.532,0,0,0.316,1.582,0,0,3.481,0.633,7.278,3.481,8.861,1.266,2.215,3.481,0,0.316,4.43,0,4.747,0,1.266,10.759,0.633,0,0.316,0,0,0.949,0.949,0.633,5.063,0.316,4.747,0,2.215,0,0.316,0,11.076,0,0,0,0.316,0,5.38,0,0.316,0.949,8.861,4.114,1.582,5.696,0
96,Slovakia,Member,Applicant,2002-09-20,96424,Alliance of the New Citizen,ANO,Liberal,8.011000000000001,15,150,0,2.212,0,0,2.876,0,0,0.442,7.965,0,0,3.982,1.549,0.885,0,7.743,0.221,11.062,2.876,0.885,5.531,1.549,1.327,1.549,0,0,0.664,3.982,0,0.664,4.425,0,0,3.097,0,0,3.319,0,0.664,1.327,0.664,1.991,0,0.221,0.221,0,0,7.08,0.221,0,0,0.885,0,4.646,0,0.221,0,18.584,2.876,8.628,1.991,0
96,Slovakia,Member,Applicant,2002-09-20,96521,Christian Democratic Movement,KDH,Religious Democratic,8.25,15,150,0,1.096,0,0,8.114,0,0,1.974,7.018,0,0,0.219,1.096,0,0,5.263,0,5.263,5.263,0.877,2.193,0.877,0,0,0,0,0.219,2.632,0,0,3.947,0,0,3.947,0,0,3.07,0.439,0.439,5.044,1.974,3.07,0,3.289,0,2.412,0,14.474,0.219,0,0,0.439,0,4.167,0,0,2.632,27.193,0,6.140000000000001,5.482,0
96,Slovakia,Member,Applicant,2002-09-20,96523,Slovak Democratic and Christian Union,SDKÚ,Religious Democratic,15.094,28,150,0,0.413,0,0,3.164,0,0,0.413,3.301,0,0,5.227,4.539,0.55,0,2.476,0.138,5.502,2.476,6.052,6.327,0.8250000000000001,0.963,0,0,0,0,0.8250000000000001,0,0.138,3.851,0,0,3.026,0,0,0,0.963,1.651,3.714,3.851,4.402,0,0.963,0.138,3.439,0.275,13.618,4.264,0.138,0,0,0,0.8250000000000001,0.963,0.138,2.613,37.276,0.963,9.354,5.365,0
96,Slovakia,Member,Applicant,2002-09-20,96711,Movement for a Democratic Slovakia,HZDS,Nationalist,19.502,36,150,0,0.522,0,0,5.483000000000001,0,0,0,7.05,0,0,3.394,2.35,0.261,0,3.133,0,3.394,4.7,4.439,2.089,1.828,2.35,0.522,0,0.261,0.261,3.655,0,1.044,4.439,0.522,0,2.611,0,0,5.222,1.828,0,4.439,0,3.655,0,2.872,0,2.611,0,8.355,2.35,0,0,1.828,0,1.305,0.261,0.522,1.044,20.627,3.394,4.7,4.439,0
96,Slovakia,Member,Applicant,2002-09-20,96952,Party of the Hungarian Coalition,SMK/MKP,Ethnic and Regional,11.167,20,150,0,1.813,0,0,2.115,0,0,0,7.855,0,0,2.417,1.511,0,0,15.106,0,0,3.625,1.208,2.417,2.719,1.813,0,0,0,0,3.323,0,1.813,5.438,0,0,0.302,0,0,2.719,0.604,4.532,5.74,0.906,6.949,0,1.208,0,0.906,0,3.625,0.302,0.302,0,2.719,0,2.115,0,0.302,2.115,-0.604,1.813,2.719,10.272,0
96,Slovakia,Member,Member,2006-06-17,96423,Direction-Social Democracy,Smer,Social Democratic,29.142,50,150,0.659,0,0,0,0.22,0,0,1.319,2.418,0,0,0,0,2.637,0,0.44,0,1.319,1.538,0.879,0,4.176,0.44,1.758,0,0,0,1.099,0,0.22,8.571,0,0,0.22,0,1.099,1.538,3.077,14.725,16.703,0,5.055,0,0.22,0,0.44,0,6.3740000000000014,0,0,0,11.648,0.22,2.857,0,0,4.615,-21.758,2.198,0.22,31.429,0
96,Slovakia,Member,Member,2006-06-17,96521,Christian Democratic Movement,KDH,Religious Democratic,8.312,14,150,0.203,0.203,0,0,5.285,0,0,1.626,1.423,0,2.846,3.049,0.407,0,0,0.407,0,2.236,1.016,4.268,0.8130000000000001,1.423,0.407,0,0,0,0,1.016,0,0.407,3.455,0,0,1.016,0,0.203,3.049,7.317,1.22,9.959,2.439,5.081,0,2.439,0,11.992,0,15.65,0.203,0,0,1.423,0,2.642,0.407,0.203,0.8130000000000001,29.675,0.407,1.829,11.179,0
96,Slovakia,Member,Member,2006-06-17,96523,Slovak Democratic and Christian Union - Democartic Party,SDKÚ-DS,Religious Democratic,18.358,31,150,0,0.627,0,0,3.135,0.104,0.104,1.985,3.657,0,0,1.149,1.463,0.209,0,2.299,0.104,8.882,0.522,3.03,0.731,3.344,0.627,0.104,0,0,0,0.418,0,1.149,5.016,0.104,0,2.09,0,0.313,1.149,3.762,1.463,6.27,1.776,16.823,0.104,0.627,0,1.567,0.104,8.255,1.254,0.209,0,0.836,0.418,2.508,0,0.522,4.702,-1.254,0.836,2.821,7.732,0.209
96,Slovakia,Member,Member,2006-06-17,96710,Slovak National Party,SNS,Nationalist,11.733,20,150,1.174,0.723,0,0,7.046,0,0.181,2.981,1.445,1.355,0.723,2.529,2.529,0.542,0,2.439,0,0.903,0.271,1.987,0,1.174,0.452,0.8130000000000001,0,0.09,0.361,2.529,0,0.723,7.317,0,0,0.8130000000000001,0,0.452,3.523,5.962,4.246,11.201,0.632,4.246,0,5.33,0,2.168,0,8.672,0.723,0.452,0.09,1.897,0,4.246,0.09,0.452,0.723,7.588,1.265,0.8130000000000001,15.447,0.181
96,Slovakia,Member,Member,2006-06-17,96711,Movement for a Democratic Slovakia,HZDS,Nationalist,8.794,15,150,0,0.254,0,0,2.799,0,0.509,1.527,5.089,0,0,1.018,0.254,1.272,0.254,1.781,0,1.781,0.763,1.527,0.509,4.58,0,0,0,0,0.254,3.817,0,1.018,8.906,0,0,2.545,0,0.763,4.326000000000001,4.58,3.817,9.924,0,12.468,0,0.509,0,1.018,0,9.669,0,0.763,0,1.018,0,4.326000000000001,0,0.254,0,0,0,3.053,13.74,0.509
96,Slovakia,Member,Member,2006-06-17,96952,Party of the Hungarian Coalition,SMK/MKP,Ethnic and Regional,11.685,20,150,2.065,0.628,0,0,0.987,0.18,0.269,2.334,5.835,0,0,2.693,0.269,0.539,0.18,8.528,0,1.616,0.269,1.616,0.09,2.693,0.987,1.257,0,0,0,3.501,0.09,1.706,3.591,0.18,0,0.987,0,0.628,5.566,2.513,4.578,8.348,0,7.451000000000001,0,0.18,0,0,1.526,5.835,0.09,2.962,0,1.706,0,4.847,0,0,4.488,-7.271,2.424,1.077,12.926,0.449
96,Slovakia,Member,Member,2010-06-12,96423,Direction-Social Democracy,Smer,Social Democratic,34.795,62,150,0,0.402,0,0,0.669,0.134,0.268,1.874,9.772,0,0.134,0,0.669,0,0,0,0,4.552,0.402,4.819,0,4.418,4.418,5.221,0.535,0.134,0,2.008,0.134,0.268,9.505,0.535,0,2.142,0,3.079,0.803,0.803,4.284,11.111,0.535,6.56,0,0.402,0,0.803,1.874,5.89,1.205,0.268,0,6.158,0,1.071,0,0,2.142,-16.198,10.174,2.142,15.395,0.402
